"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date","KgActiveSubstance","RealPricePerKgActiveSubstance"
201708,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",7665,7,105,"g",9939.50182560802,2017,8,1419.92883222972,"2017-08-01",0.105,94661.9221486478
201708,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",12106,2,120,"g",15698.3182127607,2017,8,7849.15910638035,"2017-08-01",0.12,130819.318439672
201708,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",1773,3,15,"g",2299.11764341853,2017,8,766.372547806176,"2017-08-01",0.015,153274.509561235
201708,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2054,8,10,"g",2663.50120675784,2017,8,332.93765084473,"2017-08-01",0.01,266350.120675784
201708,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",5983,8,1600,"g",7758.38740021041,2017,8,969.798425026301,"2017-08-01",1.6,4848.99212513151
201708,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",5983,8,2000,"g",7758.38740021041,2017,8,969.798425026301,"2017-08-01",2,3879.19370010521
201708,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",700,6,120,"g",907.717061699363,2017,8,151.286176949894,"2017-08-01",0.12,7564.30884749469
201708,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",700,6,150,"g",907.717061699363,2017,8,151.286176949894,"2017-08-01",0.15,6051.44707799575
201708,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",15251,23,6095,"g",19776.56129711,2017,8,859.850491178694,"2017-08-01",6.095,3244.71883463659
201708,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",16065,39,780,"g",20832.1065660004,2017,8,534.156578615394,"2017-08-01",0.78,26707.8289307697
201708,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",41723,46,5750,"g",54103.8270932607,2017,8,1176.17015420132,"2017-08-01",5.75,9409.36123361056
201708,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",311011.89,381,29921.2,"g",403301.141349093,2017,8,1058.53317939395,"2017-08-01",29.9212,13478.7756289552
201709,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",41922,57,6441,"g",54287.9666275261,2017,9,952.420467149581,"2017-09-01",6.441,8428.49970928832
201709,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",8187.4,71,802.3,"g",10602.4831345405,2017,9,149.33074837381,"2017-09-01",0.8023,13215.1104755584
201709,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","6 x 500 gram","oxitetracyklinhydroklorid",2826,1,660,"g",3659.60101353439,2017,9,3659.60101353439,"2017-09-01",0.66,5544.85002050665
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1223.5,13,390,"g",1584.40263271738,2017,9,121.877125593645,"2017-09-01",0.39,4062.57085312149
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",33016,56,20160,"g",42754.9140349793,2017,9,763.480607767487,"2017-09-01",20.16,2120.7794660208
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",19082,18,16200,"g",24710.7241826834,2017,9,1372.81801014908,"2017-09-01",16.2,1525.35334461009
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",3734,26,1950,"g",4835.43884803164,2017,9,185.978417231986,"2017-09-01",1.95,2479.71222975982
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",47118,22,31680,"g",61016.659786169,2017,9,2773.48453573495,"2017-09-01",31.68,1926.03092759372
201709,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",8288,2,6000,"g",10732.757678759,2017,9,5366.37883937952,"2017-09-01",6,1788.79294645983
201709,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",953.7,10,300,"g",1235.01821889871,2017,9,123.501821889871,"2017-09-01",0.3,4116.72739632903
201709,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",24704.82,25,22500,"g",31992.1388220753,2017,9,1279.68555288301,"2017-09-01",22.5,1421.87283653668
201709,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1838.16,12,900,"g",2380.37232803906,2017,9,198.364360669922,"2017-09-01",0.9,2644.85814226562
201709,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",16740,9,10800,"g",21677.8913540572,2017,9,2408.65459489525,"2017-09-01",10.8,2007.2121624127
201709,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",37407.33,136,20400,"g",48441.5791867004,2017,9,356.18808225515,"2017-09-01",20.4,2374.58721503433
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",8644.5,62,1860,"g",11194.416476114,2017,9,180.555104453451,"2017-09-01",1.86,6018.50348178172
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",55215.45,49,17640,"g",71502.6598665101,2017,9,1459.23795645939,"2017-09-01",17.64,4053.43876794275
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",119853,58,41760,"g",155206.709226871,2017,9,2675.97774529088,"2017-09-01",41.76,3716.63575734844
201709,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",24501,42,7560,"g",31728.1968975959,2017,9,755.43325946657,"2017-09-01",7.56,4196.85144148094
201709,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",14019.4,86,2064,"g",18154.7807675669,2017,9,211.102101948452,"2017-09-01",2.064,8795.92091451885
201709,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",72042,55,15840,"g",93292.6313577653,2017,9,1696.22966105028,"2017-09-01",15.84,5889.68632309124
201709,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",19694.5,62,2480,"g",25503.8967307336,2017,9,411.353173076348,"2017-09-01",2.48,10283.8293269087
201709,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",19694.5,62,496,"g",25503.8967307336,2017,9,411.353173076348,"2017-09-01",0.496,51419.1466345435
201709,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",195039.95,413,8260,"g",252571.974062172,2017,9,611.554416615428,"2017-09-01",8.26,30577.7208307714
201709,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",91056,146,17520,"g",117915.29720042,2017,9,807.639021920687,"2017-09-01",17.52,6730.32518267237
201709,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",1974,3,22.5,"g",2556.28181200173,2017,9,852.09393733391,"2017-09-01",0.0225,113612.524977855
201709,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",1095,1,15,"g",1417.99826957543,2017,9,1417.99826957543,"2017-09-01",0.015,94533.2179716953
201709,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",6053,1,60,"g",7838.48723811878,2017,9,7838.48723811878,"2017-09-01",0.06,130641.453968646
201709,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2424.71,4,20,"g",3139.94025956369,2017,9,784.985064890921,"2017-09-01",0.02,156997.012978184
201709,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",258,1,1.25,"g",334.103701872567,2017,9,334.103701872567,"2017-09-01",0.00125,267282.961498054
201709,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",5983,8,1600,"g",7747.83894691305,2017,9,968.479868364131,"2017-09-01",1.6,4842.39934182066
201709,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",5983,8,2000,"g",7747.83894691305,2017,9,968.479868364131,"2017-09-01",2,3873.91947345652
201709,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",10608,16,4240,"g",13737.1010444348,2017,9,858.568815277177,"2017-09-01",4.24,3239.88232180066
201709,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",15210.35,37,740,"g",19697.0319448736,2017,9,532.352214726314,"2017-09-01",0.74,26617.6107363157
201709,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",17393.45,19,2375,"g",22524.0931524628,2017,9,1185.47858697172,"2017-09-01",2.375,9483.82869577381
201709,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",231726.51,328,21966.28,"g",300080.173693838,2017,9,914.878578334873,"2017-09-01",21.96628,13660.9464002935
201710,"Gris, animalieproduktion - 12","J01CA04","Amimox, granulat till oral suspension 50 mg/ml","Flaska","60 milliliter","amoxicillintrihydrat",61.44,1,3.444,"g",79.6223489393283,2017,10,79.6223489393283,"2017-10-01",0.003444,23119.1489370872
201710,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",41976,57,6441,"g",54398.2376151896,2017,10,954.355045880519,"2017-10-01",6.441,8445.61987504884
201710,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",8822.2,76,858.8,"g",11433.0124806729,2017,10,150.434374745696,"2017-10-01",0.8588,13312.7765261678
201710,"Gris, animalieproduktion - 12","QJ01CA04","Vetrimoxin vet., oral pasta 20 mg/g","Förfylld spruta","3 x 15 gram","amoxicillintrihydrat",290.48,1,1.035,"g",376.443683592059,2017,10,376.443683592059,"2017-10-01",0.001035,363713.70395368
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2228.5,24,720,"g",2887.99486672027,2017,10,120.333119446678,"2017-10-01",0.72,4011.10398155593
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",40815,69,24840,"g",52893.6551425567,2017,10,766.574712210967,"2017-10-01",24.84,2129.37420058602
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",20140,19,17100,"g",26100.1645123384,2017,10,1373.69286907044,"2017-10-01",17.1,1526.32541007827
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",3001.5,21,1575,"g",3889.75391180654,2017,10,185.226376752693,"2017-10-01",1.575,2469.68502336923
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",33789.23,16,23040,"g",43788.7021720576,2017,10,2736.7938857536,"2017-10-01",23.04,1900.55130955111
201710,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",8288,2,6000,"g",10740.7231121281,2017,10,5370.36155606407,"2017-10-01",6,1790.12051868802
201710,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1061,11,330,"g",1374.98880573938,2017,10,124.998982339943,"2017-10-01",0.33,4166.63274466479
201710,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",16865.47,17,15300,"g",21856.5810118127,2017,10,1285.68123598898,"2017-10-01",15.3,1428.53470665442
201710,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1510.8,10,750,"g",1957.90111942606,2017,10,195.790111942606,"2017-10-01",0.75,2610.53482590141
201710,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",3720,2,2400,"g",4820.8844084359,2017,10,2410.44220421795,"2017-10-01",2.4,2008.70183684829
201710,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",32666.03,119,17850,"g",42333.1061055105,2017,10,355.740387441265,"2017-10-01",17.85,2371.60258294176
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",13636.5,98,2940,"g",17672.0403859237,2017,10,180.326942713507,"2017-10-01",2.94,6010.89809045024
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",76798.66,68,24480,"g",99526.1996190241,2017,10,1463.62058263271,"2017-10-01",24.48,4065.6127295353
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",103360,50,36000,"g",133948.014101058,2017,10,2678.96028202115,"2017-10-01",36,3720.77816947383
201710,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",19291,33,5940,"g",24999.9142804131,2017,10,757.573160012519,"2017-10-01",5.94,4208.73977784732
201710,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",12685.95,75,1800,"g",16440.1877852681,2017,10,219.202503803575,"2017-10-01",1.8,9133.43765848228
201710,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",48527,36,10368,"g",62887.9187333787,2017,10,1746.88663148274,"2017-10-01",10.368,6065.5785815373
201710,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",14965,47,1880,"g",19393.692250603,2017,10,412.63175001283,"2017-10-01",1.88,10315.7937503207
201710,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",14965,47,376,"g",19393.692250603,2017,10,412.63175001283,"2017-10-01",0.376,51578.9687516037
201710,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",250917,531,10620,"g",325172.541159008,2017,10,612.377666966117,"2017-10-01",10.62,30618.8833483058
201710,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",81706.5,131,15720,"g",105886.449440287,2017,10,808.293507177763,"2017-10-01",15.72,6735.77922648136
201710,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",3843.5,4,20,"g",4980.93258704929,2017,10,1245.23314676232,"2017-10-01",0.02,249046.629352465
201710,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",4606,7,52.5,"g",5969.08429711176,2017,10,852.726328158822,"2017-10-01",0.0525,113696.84375451
201710,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",7665,7,105,"g",9933.35456738203,2017,10,1419.05065248315,"2017-10-01",0.105,94603.3768322098
201710,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",1196,2,10,"g",1549.94025604552,2017,10,774.97012802276,"2017-10-01",0.01,154994.025604552
201710,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",3003,4,800,"g",3891.69781680994,2017,10,972.924454202486,"2017-10-01",0.8,4864.62227101242
201710,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",3003,4,1000,"g",3891.69781680994,2017,10,972.924454202486,"2017-10-01",1,3891.69781680994
201710,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1050,9,180,"g",1360.7335023811,2017,10,151.192611375678,"2017-10-01",0.18,7559.63056878389
201710,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1050,9,225,"g",1360.7335023811,2017,10,151.192611375678,"2017-10-01",0.225,6047.70445502711
201710,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",370,2,106,"g",479.496567505721,2017,10,239.74828375286,"2017-10-01",0.106,4523.55252363888
201710,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",8602,13,3445,"g",11147.6472261735,2017,10,857.511325090272,"2017-10-01",3.445,3235.89179279347
201710,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",13133.85,32,640,"g",17020.6378192838,2017,10,531.894931852619,"2017-10-01",0.64,26594.7465926309
201710,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",17175,19,2375,"g",22257.712288948,2017,10,1171.45854152358,"2017-10-01",2.375,9371.66833218863
201710,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",329835.53,424,31691.55,"g",427445.958044406,2017,10,1008.12725953869,"2017-10-01",31.69155,13487.6949232337
201711,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",39946,54,6102,"g",51662.0469077892,2017,11,956.704572366466,"2017-11-01",6.102,8466.41214483599
201711,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",8762,76,858.8,"g",11331.8693988396,2017,11,149.103544721574,"2017-11-01",0.8588,13195.0039576614
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",556.5,6,180,"g",719.719849401308,2017,11,119.953308233551,"2017-11-01",0.18,3998.44360778504
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",41269,70,25200,"g",53373.0790025923,2017,11,762.472557179889,"2017-11-01",25.2,2117.97932549969
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",16962,16,14400,"g",21936.905814097,2017,11,1371.05661338106,"2017-11-01",14.4,1523.39623709007
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2130,15,1125,"g",2754.72287371929,2017,11,183.648191581286,"2017-11-01",1.125,2448.64255441715
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",38338.52,18,25920,"g",49583.097647204,2017,11,2754.61653595578,"2017-11-01",25.92,1912.92814996929
201711,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",8288,2,6000,"g",10718.8465621528,2017,11,5359.42328107641,"2017-11-01",6,1786.47442702547
201711,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2051,21,630,"g",2652.55240093816,2017,11,126.312019092293,"2017-11-01",0.63,4210.40063640978
201711,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",20823.59,21,18900,"g",26931.0890544377,2017,11,1282.43281211608,"2017-11-01",18.9,1424.92534679565
201711,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",3384.69,22,1650,"g",4377.40984199481,2017,11,198.973174636128,"2017-11-01",1.65,2652.97566181504
201711,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",14880,8,9600,"g",19244.2612023207,2017,11,2405.53265029009,"2017-11-01",9.6,2004.61054190841
201711,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",37135.98,135,20250,"g",48027.8561239353,2017,11,355.761897214336,"2017-11-01",20.25,2371.7459814289
201711,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",8145,58,1740,"g",10533.9050734477,2017,11,181.619052990478,"2017-11-01",1.74,6053.96843301592
