"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date"
202102,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2664,18,1350,"g",3293.20409427451,2021,2,182.95578301525,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",64780.33,30,43200,"g",80080.6486428129,2021,2,2669.35495476043,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1375,15,450,"g",1699.75811922952,2021,2,113.317207948635,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",48013.5,31,27900,"g",59353.6992419103,2021,2,1914.63545941646,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",5278,29,2175,"g",6524.59880239521,2021,2,224.986165599835,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",22462,11,13200,"g",27767.2486357335,2021,2,2524.29533052122,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",79418.16,262,39300,"g",98175.7543812867,2021,2,374.716619775903,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CR02","SYNULOX Ready-to-Use, inj-vätska, suspension 140 mg/ml + 35 mg/ml","Ospecificerad","1 styck","amoxicillintrihydrat",3048,4,0,"Ospecificerad",3767.9001799357,2021,2,941.975044983924,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01CR02","SYNULOX Ready-to-Use, inj-vätska, suspension 140 mg/ml + 35 mg/ml","Ospecificerad","1 styck","kaliumklavulanat",3048,4,0,"Ospecificerad",3767.9001799357,2021,2,941.975044983924,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",20510,7,4.375,"g",25354.2102002891,2021,2,3622.03002861272,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",4443,6,0.75,"g",5492.38205362674,2021,2,915.397008937789,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",64845,99,11880,"g",80160.5929028642,2021,2,809.70295861479,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01FA94","Tulaven, inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","tulatromycin",1591,1,10,"g",1966.77466741394,2021,2,1966.77466741394,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",1394,2,15,"g",1723.24568596797,2021,2,861.622842983983,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",2282,2,30,"g",2820.98038405947,2021,2,1410.49019202973,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2528,4,20,"g",3125.08256393617,2021,2,781.270640984042,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",7780,10,2000,"g",9617.5404855314,2021,2,961.75404855314,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",7780,10,2500,"g",9617.5404855314,2021,2,961.75404855314,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1230,10,200,"g",1520.5108993835,2021,2,152.05108993835,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1230,10,250,"g",1520.5108993835,2021,2,152.05108993835,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",16324,22,2200,"g",20179.5283914929,2021,2,917.251290522403,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",16324,22,3630,"g",20179.5283914929,2021,2,917.251290522403,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",5616,13,260,"g",6942.4302527949,2021,2,534.033096368839,2021-02-01
202102,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",6797,7,875,"g",8402.36795374768,2021,2,1200.33827910681,2021-02-01
202102,"Gris, sällskapsdjur - 50","J01CE02","Kåvepenin, filmdragerad tablett 250 mg","Blister","20 styck","fenoximetylpenicillinkalium",88.22,1,5,"g",109.056480929766,2021,2,109.056480929766,2021-02-01
202102,"Gris, sällskapsdjur - 50","QJ01CA04","Vetrimoxin vet., inj-vätska, suspension 150 mg/ml","Flaska","100 milliliter","amoxicillintrihydrat",2686,12,206.4,"g",3320.40022418218,2021,2,276.700018681848,2021-02-01
202102,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",1228,2,720,"g",1518.03852393735,2021,2,759.019261968674,2021-02-01
202102,"Gris, sällskapsdjur - 50","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",608,2,300,"g",751.602135630217,2021,2,375.801067815109,2021-02-01
202102,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",100887,230,4994.55,"g",124715.27081797,2021,2,542.240307904217,2021-02-01
202102,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",600191,2076,0,"Ospecificerad",741948.745700717,2021,2,357.393422784546,2021-02-01
202103,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",103935,123,13899,"g",128282.617070154,2021,3,1042.94810626141,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",15655,116,1310.8,"g",19322.3107733993,2021,3,166.57164459827,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CA04","Vetrimoxin vet., inj-vätska, suspension 150 mg/ml","Flaska","100 milliliter","amoxicillintrihydrat",237356,1024,17612.8,"g",292958.568887318,2021,3,286.092352429022,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3136,32,960,"g",3870.63344524946,2021,3,120.957295164045,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",90261,147,52920,"g",111405.371620428,2021,3,757.859670887263,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",105504,96,86400,"g",130219.168050892,2021,3,1356.4496671968,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",7546,51,3825,"g",9313.7117276315,2021,3,182.62179858101,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",69312,32,46080,"g",85548.898391942,2021,3,2673.40307474819,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",9342,2,6000,"g",11530.4393002297,2021,3,5765.21965011486,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3164,29,870,"g",3905.19267243918,2021,3,134.661816291006,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",45096.5,29,26100,"g",55660.7210343406,2021,3,1919.33520808071,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",9646,53,3975,"g",11905.653766861,2021,3,224.634976733227,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",38490,19,22800,"g",47506.5948047358,2021,3,2500.3470949861,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",92772.22,306,45900,"g",114504.865281263,2021,3,374.198906147918,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CR02","SYNULOX Ready-to-Use, inj-vätska, suspension 140 mg/ml + 35 mg/ml","Ospecificerad","1 styck","amoxicillintrihydrat",1524,2,0,"Ospecificerad",1881.0093656123,2021,3,940.50468280615,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01CR02","SYNULOX Ready-to-Use, inj-vätska, suspension 140 mg/ml + 35 mg/ml","Ospecificerad","1 styck","kaliumklavulanat",1524,2,0,"Ospecificerad",1881.0093656123,2021,3,940.50468280615,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",35160,12,7.5,"g",43396.5152853861,2021,3,3616.37627378218,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",3625,5,0.625,"g",4474.18566295576,2021,3,894.837132591153,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",104835,160,19200,"g",129393.449372681,2021,3,808.709058579254,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",3309,3,15,"g",4084.16009895741,2021,3,1361.38669965247,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",11152,16,120,"g",13764.4464864228,2021,3,860.277905401425,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",3423,3,45,"g",4224.86552394416,2021,3,1408.28850798139,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2528,4,20,"g",3120.20451198681,2021,3,780.051127996701,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",562,2,2.5,"g",693.653060022383,2021,3,346.826530011192,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",11670,15,3000,"g",14403.7921894328,2021,3,960.252812628851,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",11670,15,3750,"g",14403.7921894328,2021,3,960.252812628851,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2733,22,440,"g",3373.22742534017,2021,3,153.328519333644,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",2733,22,550,"g",3373.22742534017,2021,3,153.328519333644,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",404,2,40,"g",498.640278023208,2021,3,249.320139011604,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",404,2,66,"g",498.640278023208,2021,3,249.320139011604,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",14098,19,1900,"g",17400.5708900277,2021,3,915.819520527773,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",14098,19,3135,"g",17400.5708900277,2021,3,915.819520527773,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",3998,9,180,"g",4934.56393944749,2021,3,548.284882160832,2021-03-01
202103,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",25246,26,3250,"g",31160.0803439948,2021,3,1198.46462861519,2021-03-01
202103,"Gris, sällskapsdjur - 50","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",135,1,11.3,"g",166.624845379042,2021,3,166.624845379042,2021-03-01
202103,"Gris, sällskapsdjur - 50","QJ01CA04","Vetrimoxin vet., inj-vätska, suspension 150 mg/ml","Flaska","100 milliliter","amoxicillintrihydrat",183,1,17.2,"g",225.869234847146,2021,3,225.869234847146,2021-03-01
202103,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",614,1,360,"g",757.834481946162,2021,3,757.834481946162,2021-03-01
202103,"Gris, sällskapsdjur - 50","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",106.62,1,30,"g",131.596600106026,2021,3,131.596600106026,2021-03-01
202103,"Gris, sällskapsdjur - 50","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",1516,5,750,"g",1871.13530070095,2021,3,374.22706014019,2021-03-01
202103,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",165505,341,8873.1,"g",204275.889144136,2021,3,599.049528281924,2021-03-01
202103,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",730919,2814,0,"Ospecificerad",902142.706367438,2021,3,320.590869355877,2021-03-01
202104,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",95485,113,12769,"g",117565.748450216,2021,4,1040.40485354173,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",16293,121,1367.3,"g",20060.729323971,2021,4,165.791151437777,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CA04","Vetrimoxin vet., inj-vätska, suspension 150 mg/ml","Flaska","100 milliliter","amoxicillintrihydrat",191571,826,14207.2,"g",235871.477157211,2021,4,285.558689052314,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2332,24,720,"g",2871.27114610571,2021,4,119.636297754405,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",71851.5,117,42120,"g",88467.0406322531,2021,4,756.12855241242,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",75831,69,62100,"g",93366.7934306784,2021,4,1353.14193377795,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",4736,32,2400,"g",5831.19217322326,2021,4,182.224755413227,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",51834.5,24,34560,"g",63821.1424626142,2021,4,2659.21426927559,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2415.62,22,660,"g",2974.22813291418,2021,4,135.192187859735,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",37399,24,21600,"g",46047.456943914,2021,4,1918.64403932975,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",5348.96,29,2175,"g",6585.89816023739,2021,4,227.09993655991,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",24808,12,14400,"g",30544.8090019684,2021,4,2545.40075016404,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",80153.91,261,39150,"g",98689.3692240797,2021,4,378.120188598006,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",29300,10,6.25,"g",36075.5765784294,2021,4,3607.55765784294,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",725,1,0.125,"g",892.655051855334,2021,4,892.655051855334,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",51209.18,78,9360,"g",63051.2182460264,2021,4,808.348951872133,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",4963,7,52.5,"g",6110.68554808003,2021,4,872.955078297147,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",3160,5,25,"g",3890.74477774187,2021,4,778.148955548374,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",281,1,1.25,"g",345.980785615654,2021,4,345.980785615654,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",12448,16,3200,"g",15326.5794282692,2021,4,957.911214266827,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",12448,16,4000,"g",15326.5794282692,2021,4,957.911214266827,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1371,11,220,"g",1688.04148426712,2021,4,153.458316751556,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1371,11,275,"g",1688.04148426712,2021,4,153.458316751556,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",15725,21,2100,"g",19361.3802626553,2021,4,921.970488697874,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",15725,21,3465,"g",19361.3802626553,2021,4,921.970488697874,2021-04-01
202104,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",11652,12,1500,"g",14346.5057437494,2021,4,1195.54214531245,2021-04-01
202104,"Gris, sällskapsdjur - 50","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",540,4,45.2,"g",664.8741075888,2021,4,166.2185268972,2021-04-01
202104,"Gris, sällskapsdjur - 50","QJ01CA04","Amoxival vet, tablett 400 mg","Blister","10 tablett(er)","amoxicillintrihydrat",324,2,9.1822,"g",398.92446455328,2021,4,199.46223227664,2021-04-01
202104,"Gris, sällskapsdjur - 50","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",213.24,2,60,"g",262.551397596733,2021,4,131.275698798366,2021-04-01
202104,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",114807,271,6154.95,"g",141355.929018421,2021,4,521.608594163916,2021-04-01
202104,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",723850,2786,0,"Ospecificerad",891239.116255839,2021,4,319.899180278478,2021-04-01
202105,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",93795,111,12543,"g",115258.059465165,2021,5,1038.36089608257,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",12009,89,1005.7,"g",14757.0130190007,2021,5,165.809135044952,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CA04","Vetrimoxin vet., inj-vätska, suspension 150 mg/ml","Flaska","100 milliliter","amoxicillintrihydrat",161887,698,12005.6,"g",198931.515247478,2021,5,285.002170841659,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",392,4,120,"g",481.701149425287,2021,5,120.425287356322,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",84122.5,137,49320,"g",103372.206486043,2021,5,754.541653182793,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",90118,82,73800,"g",110739.653530378,2021,5,1350.48357963875,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",3848,26,1950,"g",4728.53577292986,2021,5,181.866760497302,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",58482,27,38880,"g",71864.4046446165,2021,5,2661.64461646728,2021-05-01
202105,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",9520,2,6000,"g",11698.4564860427,2021,5,5849.22824302135,2021-05-01
